hotel,market_segment,customer_type,deposit_type,lead_time,is_canceled,adr,异常类型
Resort Hotel,Online TA,Transient,No Deposit,22,0,0.0,adr<=0
Resort Hotel,Complementary,Transient-Party,No Deposit,14,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,14,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,48,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,102,0,0.0,adr<=0
Resort Hotel,Complementary,Transient-Party,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient-Party,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,8,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,33,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Group,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,13,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,99,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,103,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,98,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,29,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,29,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,62,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,12,0,0.0,adr<=0
Resort Hotel,Online TA,Group,No Deposit,69,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,340.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,340.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,340.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient,No Deposit,128,0,340.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,45,0,295.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,62,0,273.13,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,128,0,325.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,325.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,45,0,367.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,325.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,128,0,305.0,adr>P99
Resort Hotel,Groups,Transient,No Deposit,31,0,340.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,325.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,31,0,305.0,adr>P99
Resort Hotel,Groups,Transient-Party,No Deposit,198,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,196,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,78,0,326.33,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,8,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,45,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,41,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,41,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,41,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,41,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,41,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,121,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,11,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,30,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,43,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,46,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,23,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,65,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,109,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient-Party,No Deposit,94,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Corporate,Transient,No Deposit,6,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,40,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,49,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,15,0,0.0,adr<=0
Resort Hotel,Direct,Transient-Party,No Deposit,172,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,12,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,7,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,28,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,23,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,71,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,15,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,15,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,15,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,16,0,270.0,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,8,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,109,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,221,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,302,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Contract,No Deposit,275,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Contract,No Deposit,74,0,0.0,adr<=0
Resort Hotel,Offline TA/TO,Contract,No Deposit,208,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,213,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,25,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,33,0,270.0,adr>P99
Resort Hotel,Complementary,Transient,No Deposit,13,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,25,0,0.0,adr<=0
Resort Hotel,Groups,Transient-Party,No Deposit,388,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,23,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,38,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,79,0,258.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,18,0,263.0,adr>P99
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,49,0,271.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,91,0,258.0,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,57,0,288.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,4,0,265.25,adr>P99
Resort Hotel,Offline TA/TO,Contract,No Deposit,321,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
Resort Hotel,Corporate,Transient-Party,No Deposit,87,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,17,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,50,0,260.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,57,0,264.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,80,0,308.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,1,0,257.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,122,0,264.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,3,0,322.0,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,11,0,315.33,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,5,0,260.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,125,0,274.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,3,0,279.0,adr>P99
Resort Hotel,Direct,Transient-Party,No Deposit,182,0,0.0,adr<=0
Resort Hotel,Direct,Transient-Party,No Deposit,182,0,0.0,adr<=0
Resort Hotel,Direct,Transient-Party,No Deposit,182,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,63,0,276.83,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,5,0,284.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,66,0,292.75,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,33,0,292.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,46,0,285.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,3,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,3,0,271.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,106,0,259.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient-Party,No Deposit,1,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,0,0,273.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,68,0,264.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,35,0,277.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,254.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,180,0,303.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,143,0,299.2,adr>P99
Resort Hotel,Direct,Transient,No Deposit,2,0,287.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,152,0,296.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,336,0,281.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,72,0,271.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,77,0,329.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,145,0,256.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,9,0,256.5,adr>P99
Resort Hotel,Direct,Transient,No Deposit,17,0,255.84,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,91,0,377.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,14,0,298.71,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,30,0,311.25,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,30,0,296.75,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,22,0,299.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,9,0,359.5,adr>P99
Resort Hotel,Complementary,Transient,No Deposit,20,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,72,0,306.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,80,0,253.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,80,0,257.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,23,0,258.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,226,0,309.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,37,0,354.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,59,0,305.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,26,0,315.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,117,0,274.6,adr>P99
Resort Hotel,Direct,Transient,No Deposit,130,0,252.3,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,163,0,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,149,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,163,0,262.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,15,0,253.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,7,0,341.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,48,0,319.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,27,0,293.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,150,0,271.0,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,27,0,253.54,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,122,0,360.0,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,18,0,255.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,2,0,268.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,181,0,298.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,82,0,294.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,82,0,344.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,157,0,280.33,adr>P99
Resort Hotel,Direct,Transient,No Deposit,179,0,273.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,72,0,271.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,25,0,272.0,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,0,0,269.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,281,0,261.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,16,0,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,45,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,32,0,300.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,25,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,22,0,324.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,23,0,306.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,27,0,326.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,51,0,319.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,60,0,270.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,175,0,258.29,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,108,0,260.6,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,25,0,265.86,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,25,0,273.56,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,76,0,304.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,182,0,275.6,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,60,0,257.75,adr>P99
Resort Hotel,Direct,Transient,No Deposit,95,0,310.75,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,64,0,271.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,9,0,254.67,adr>P99
Resort Hotel,Direct,Transient,No Deposit,117,0,315.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,49,0,305.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,59,0,331.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,69,0,378.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,34,0,315.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,1,0,339.4,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,187,0,277.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,45,0,263.33,adr>P99
Resort Hotel,Direct,Transient,No Deposit,0,0,259.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,129,0,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,40,0,283.5,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,122,0,253.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,26,0,310.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,24,0,275.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,26,0,253.49,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,113,0,273.86,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,155,0,268.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,26,0,270.51,adr>P99
Resort Hotel,Direct,Transient,No Deposit,26,0,259.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,19,0,260.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,1,0,299.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,4,0,349.67,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,5,0,372.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,138,0,259.33,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,150,0,292.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,11,0,343.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,26,0,397.38,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,11,0,316.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,38,0,294.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,109,0,266.0,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,235,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,231,0,315.33,adr>P99
Resort Hotel,Direct,Transient,No Deposit,6,0,291.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,1,0,269.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,97,0,294.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,217,0,255.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,8,0,324.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,2,0,300.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,23,0,307.67,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,43,0,257.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,24,0,264.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,31,0,426.25,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,38,0,264.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,32,0,276.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,95,0,328.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,40,0,387.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,3,0,282.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,131,0,266.0,adr>P99
Resort Hotel,Offline TA/TO,Transient,No Deposit,25,0,254.31,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,43,0,296.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,157,0,314.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,31,0,283.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,104,0,255.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,128,0,368.1,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,51,0,284.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,38,0,271.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,62,0,290.67,adr>P99
Resort Hotel,Direct,Transient,No Deposit,262,0,288.03,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,176,0,268.0,adr>P99
